1,0.00900000,0.16800000
2,0.09500000,0.10500000
3,0.01300000,0.13900000
4,0.00800000,0.07100000
5,0.01000000,0.10000000
6,0.00800000,0.10400000
7,0.00600000,0.07300000
8,0.01900000,0.10500000
9,0.01700000,0.10400000
10,0.00800000,0.12200000
